item_root,group_file,id,name,desc,has_icon,has_icon_raw,price,cash_flag,slot_max,xml_relpath,png_dir_relpath,icon_png_relpath,icon_raw_png_relpath
Etc,0400,4000264,Rexton Leather,A piece of skin that protects Rexton from bodily harm.,1,1,190,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000264/info,Item/Item.wz/Etc/0400.img/04000264/info/icon.png,Item/Item.wz/Etc/0400.img/04000264/info/iconRaw.png
Etc,0400,4000265,Strange Egg,A strange-looking egg that rode on top of Brexton.,1,1,193,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000265/info,Item/Item.wz/Etc/0400.img/04000265/info/icon.png,Item/Item.wz/Etc/0400.img/04000265/info/iconRaw.png
Etc,0400,4000266,Wooden Shoulder Pad,A shoulder pad from Green Cornian. Made with wood.,1,1,197,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000266/info,Item/Item.wz/Etc/0400.img/04000266/info/icon.png,Item/Item.wz/Etc/0400.img/04000266/info/iconRaw.png
Etc,0400,4000267,Skull Shoulder Pad,"A shoulder pad from Dark Cornian. Composed entirely out of a skull, which instills fear in anyone taking a look at it.",1,1,201,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000267/info,Item/Item.wz/Etc/0400.img/04000267/info/icon.png,Item/Item.wz/Etc/0400.img/04000267/info/iconRaw.png
Etc,0400,4000268,Wyvern Wing,A torn red wing from Red Wyvern.,1,1,187,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000268/info,Item/Item.wz/Etc/0400.img/04000268/info/icon.png,Item/Item.wz/Etc/0400.img/04000268/info/iconRaw.png
Etc,0400,4000269,Wyvern Gill,A small gill that is attached to both sides of Blue Wyvern's face.,1,1,199,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000269/info,Item/Item.wz/Etc/0400.img/04000269/info/icon.png,Item/Item.wz/Etc/0400.img/04000269/info/iconRaw.png
Etc,0400,4000270,Wyvern Toenail,"A small, sharp toenail attached at the end of Dark Wyvern's wings.",1,1,205,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000270/info,Item/Item.wz/Etc/0400.img/04000270/info/icon.png,Item/Item.wz/Etc/0400.img/04000270/info/iconRaw.png
Etc,0400,4000271,Destroyed Nest,A dragon nest that has been utterly destroyed.,1,1,210,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000271/info,Item/Item.wz/Etc/0400.img/04000271/info/icon.png,Item/Item.wz/Etc/0400.img/04000271/info/iconRaw.png
Etc,0400,4000272,Egg Shell,A broken piece of egg shell that Newt Jr. had on its head.,1,1,200,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000272/info,Item/Item.wz/Etc/0400.img/04000272/info/icon.png,Item/Item.wz/Etc/0400.img/04000272/info/iconRaw.png
Etc,0400,4000273,Old Neck Bone,An old neck bone from Skelosaurus.,1,1,209,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000273/info,Item/Item.wz/Etc/0400.img/04000273/info/icon.png,Item/Item.wz/Etc/0400.img/04000273/info/iconRaw.png
Etc,0400,4000274,Broken Horn,A horn that used to adorn the head of Skelegon. It's now broken off.,1,1,221,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000274/info,Item/Item.wz/Etc/0400.img/04000274/info/icon.png,Item/Item.wz/Etc/0400.img/04000274/info/iconRaw.png
Etc,0400,4000276,Acorn,A small acorn that the squirrels collect.,1,1,40,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000276/info,Item/Item.wz/Etc/0400.img/04000276/info/icon.png,Item/Item.wz/Etc/0400.img/04000276/info/iconRaw.png
Etc,0400,4000277,Thimble,A small piece of rubber used to protect fingers while sewing.,1,1,41,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000277/info,Item/Item.wz/Etc/0400.img/04000277/info/icon.png,Item/Item.wz/Etc/0400.img/04000277/info/iconRaw.png
Etc,0400,4000278,Needle Pouch,A pouch used to keep needles by poking the needle through it.,1,1,43,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000278/info,Item/Item.wz/Etc/0400.img/04000278/info/icon.png,Item/Item.wz/Etc/0400.img/04000278/info/iconRaw.png
Etc,0400,4000279,Necki Flower,A red flower petal that used to be on the head of Red Retro Snake.,1,1,45,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000279/info,Item/Item.wz/Etc/0400.img/04000279/info/icon.png,Item/Item.wz/Etc/0400.img/04000279/info/iconRaw.png
Etc,0400,4000280,Necki Swimming Cap,A swimming cap fully adorned with flowers that used to be on the head of Blue Retro Snake.,1,1,45,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000280/info,Item/Item.wz/Etc/0400.img/04000280/info/icon.png,Item/Item.wz/Etc/0400.img/04000280/info/iconRaw.png
Etc,0400,4000281,Snake Leather,A high-quality snake leather with snake patterns clearly featured on it.,1,1,43,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000281/info,Item/Item.wz/Etc/0400.img/04000281/info/icon.png,Item/Item.wz/Etc/0400.img/04000281/info/iconRaw.png
Etc,0400,4000282,Peach Seed,A peach seed spat out by the Peach Monkey.,1,1,80,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000282/info,Item/Item.wz/Etc/0400.img/04000282/info/icon.png,Item/Item.wz/Etc/0400.img/04000282/info/iconRaw.png
Etc,0400,4000283,Bear Foot,"A huge, thick bear foot.",1,1,58,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000283/info,Item/Item.wz/Etc/0400.img/04000283/info/icon.png,Item/Item.wz/Etc/0400.img/04000283/info/iconRaw.png
Etc,0400,4000284,Yellow Belt,A long yellow belt that the Grizzly wears around its waist.,1,1,65,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000284/info,Item/Item.wz/Etc/0400.img/04000284/info/icon.png,Item/Item.wz/Etc/0400.img/04000284/info/iconRaw.png
Etc,0400,4000285,Red Belt,A long red belt that the Panda wears around its waist.,1,1,75,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000285/info,Item/Item.wz/Etc/0400.img/04000285/info/icon.png,Item/Item.wz/Etc/0400.img/04000285/info/iconRaw.png
Etc,0400,4000286,Straw Doll,A yellow doll stuffed with straw.,1,1,50,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000286/info,Item/Item.wz/Etc/0400.img/04000286/info/icon.png,Item/Item.wz/Etc/0400.img/04000286/info/iconRaw.png
Etc,0400,4000287,Wooden Doll,A wooden doll sculpted from head to toe.,1,1,53,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000287/info,Item/Item.wz/Etc/0400.img/04000287/info/icon.png,Item/Item.wz/Etc/0400.img/04000287/info/iconRaw.png
Etc,0400,4000288,Broken Deer Horn,A white deer horn with the bottom snapped off.,1,1,70,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000288/info,Item/Item.wz/Etc/0400.img/04000288/info/icon.png,Item/Item.wz/Etc/0400.img/04000288/info/iconRaw.png
Etc,0400,4000289,Cat Doll,A slouched grey cat doll.,1,1,90,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000289/info,Item/Item.wz/Etc/0400.img/04000289/info/icon.png,Item/Item.wz/Etc/0400.img/04000289/info/iconRaw.png
Etc,0400,4000290,Porcupine Spine,A sharp porcupine spine that's dropped by Red or Black Porky.,1,1,42,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000290/info,Item/Item.wz/Etc/0400.img/04000290/info/icon.png,Item/Item.wz/Etc/0400.img/04000290/info/iconRaw.png
Etc,0400,4000291,Broken Piece of Pot,A piece that fell out of a broken pot.,1,1,47,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000291/info,Item/Item.wz/Etc/0400.img/04000291/info/icon.png,Item/Item.wz/Etc/0400.img/04000291/info/iconRaw.png
Etc,0400,4000292,Ginseng-Boiled Water,A hot pot that contains water that's been boiling with ginseng for a long time.,1,1,48,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000292/info,Item/Item.wz/Etc/0400.img/04000292/info/icon.png,Item/Item.wz/Etc/0400.img/04000292/info/iconRaw.png
Etc,0400,4000293,Bellflower,A commonly-found root of a bellflower.,1,1,57,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000293/info,Item/Item.wz/Etc/0400.img/04000293/info/icon.png,Item/Item.wz/Etc/0400.img/04000293/info/iconRaw.png
Etc,0400,4000294,100-Year-Old Bellflower,The root of a 100-year-old bellflower.,1,1,60,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000294/info,Item/Item.wz/Etc/0400.img/04000294/info/icon.png,Item/Item.wz/Etc/0400.img/04000294/info/iconRaw.png
Etc,0400,4000295,Mr. Alli's Leather,A freshly torn piece of Mr. Alli's leather.,1,1,80,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000295/info,Item/Item.wz/Etc/0400.img/04000295/info/icon.png,Item/Item.wz/Etc/0400.img/04000295/info/iconRaw.png
Etc,0400,4000296,Mark of the Pirate,A unique piece of cloth used for identification among pirates.,1,1,95,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000296/info,Item/Item.wz/Etc/0400.img/04000296/info/icon.png,Item/Item.wz/Etc/0400.img/04000296/info/iconRaw.png
Etc,0400,4000297,Captain's Hat,A pirate captain's hat.,1,1,100,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000297/info,Item/Item.wz/Etc/0400.img/04000297/info/icon.png,Item/Item.wz/Etc/0400.img/04000297/info/iconRaw.png
Etc,0400,4000298,Old Paper,"An old, blank piece of paper. Due to age, the color has tinted a faint yellow.",1,1,63,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000298/info,Item/Item.wz/Etc/0400.img/04000298/info/icon.png,Item/Item.wz/Etc/0400.img/04000298/info/iconRaw.png
Etc,0400,4000299,The Book Ghost's Sheet of Paper,A sheet from the book that contains a writing of divination of the Mountain God. Contains unrecognizable writings.,1,1,53,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000299/info,Item/Item.wz/Etc/0400.img/04000299/info/icon.png,Item/Item.wz/Etc/0400.img/04000299/info/iconRaw.png
Etc,0400,4000300,Letty's Hairball,"A hairball from Leatty. So small and soft, it could easily fly away.",1,1,1,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000300/info,Item/Item.wz/Etc/0400.img/04000300/info/icon.png,Item/Item.wz/Etc/0400.img/04000300/info/iconRaw.png
Etc,0400,4000301,Toy Drum,A toy drum from the drumming rabbit.,1,1,1,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000301/info,Item/Item.wz/Etc/0400.img/04000301/info/icon.png,Item/Item.wz/Etc/0400.img/04000301/info/iconRaw.png
Etc,0400,4000313,Golden Maple Leaf,A maple leaf that contains the mysterious power of the golden pig.,1,1,100,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000313/info,Item/Item.wz/Etc/0400.img/04000313/info/icon.png,Item/Item.wz/Etc/0400.img/04000313/info/iconRaw.png
Etc,0400,4000324,Clover,"A Sand Rabbit's food.  Also known as rabbit grass, it usually has three leaves.",1,1,12,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000324/info,Item/Item.wz/Etc/0400.img/04000324/info/icon.png,Item/Item.wz/Etc/0400.img/04000324/info/iconRaw.png
Etc,0400,4000325,Carrot,A Sand Rabbit's food.  They love eating the plump orange root!,1,1,13,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000325/info,Item/Item.wz/Etc/0400.img/04000325/info/icon.png,Item/Item.wz/Etc/0400.img/04000325/info/iconRaw.png
Etc,0400,4000326,Earmuff,Earmuffs that keep the ears warm.  The muffs on this pair are old and shaggy.,1,1,16,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000326/info,Item/Item.wz/Etc/0400.img/04000326/info/icon.png,Item/Item.wz/Etc/0400.img/04000326/info/iconRaw.png
Etc,0400,4000327,Ragged Scarf,An old ragged scarf.  It doesn't look like it's been washed in a very long time.,1,1,20,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000327/info,Item/Item.wz/Etc/0400.img/04000327/info/icon.png,Item/Item.wz/Etc/0400.img/04000327/info/iconRaw.png
Etc,0400,4000328,Snake Rattle,Bellamoa's rattle.  Shaking it might draw Bellamoa out.,1,1,15,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000328/info,Item/Item.wz/Etc/0400.img/04000328/info/icon.png,Item/Item.wz/Etc/0400.img/04000328/info/iconRaw.png
Etc,0400,4000329,Cactus Stem,Cut pieces of a Cactus.  The liquid from the cactus is good for healing wounds.,1,1,14,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000329/info,Item/Item.wz/Etc/0400.img/04000329/info/icon.png,Item/Item.wz/Etc/0400.img/04000329/info/iconRaw.png
Etc,0400,4000330,Cactus Thorn,"A cactus' thorn.  Although it contains no poison, being pricked by one is extremely painful.",1,1,18,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000330/info,Item/Item.wz/Etc/0400.img/04000330/info/icon.png,Item/Item.wz/Etc/0400.img/04000330/info/iconRaw.png
Etc,0400,4000331,Cactus' Flower,A flower that can be obtained from Royal Cactus. The sweet sap from the flower is also used in teas.,1,1,22,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000331/info,Item/Item.wz/Etc/0400.img/04000331/info/icon.png,Item/Item.wz/Etc/0400.img/04000331/info/iconRaw.png
Etc,0400,4000332,Sand,"Shiny, fine sand that has been ground many times over for many years by the desert.",1,1,41,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000332/info,Item/Item.wz/Etc/0400.img/04000332/info/icon.png,Item/Item.wz/Etc/0400.img/04000332/info/iconRaw.png
Etc,0400,4000333,Telescope,A telescope that lets you see far away.  It makes things that are really far away appear very close.,1,1,23,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000333/info,Item/Item.wz/Etc/0400.img/04000333/info/icon.png,Item/Item.wz/Etc/0400.img/04000333/info/iconRaw.png
Etc,0400,4000334,Empty Sack,The sack that the sand elfs used to excavate Lidium stones.  It is currently empty.,1,1,26,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000334/info,Item/Item.wz/Etc/0400.img/04000334/info/icon.png,Item/Item.wz/Etc/0400.img/04000334/info/iconRaw.png
Etc,0400,4000335,Kiyo's Beek,Kiyo's long and bent beak.  It is very hard.,1,1,25,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000335/info,Item/Item.wz/Etc/0400.img/04000335/info/icon.png,Item/Item.wz/Etc/0400.img/04000335/info/iconRaw.png
Etc,0400,4000336,Bible of the Corrupt,Richie's book.,1,1,135,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000336/info,Item/Item.wz/Etc/0400.img/04000336/info/icon.png,Item/Item.wz/Etc/0400.img/04000336/info/iconRaw.png
Etc,0400,4000350,Wooden Hammer,A wooden hammer that can be obtained by catching a sand mole.,1,1,15,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000350/info,Item/Item.wz/Etc/0400.img/04000350/info/icon.png,Item/Item.wz/Etc/0400.img/04000350/info/iconRaw.png
Etc,0400,4000351,Scorpion Sting,The scorpion's poisonous stinger.  The poison is located at the tip of its sharp tail.,1,1,23,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000351/info,Item/Item.wz/Etc/0400.img/04000351/info/icon.png,Item/Item.wz/Etc/0400.img/04000351/info/iconRaw.png
Etc,0400,4000352,Flaming Desert,A red sand crystal that the Dark Sand Dwarfs carry around.,1,1,26,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000352/info,Item/Item.wz/Etc/0400.img/04000352/info/icon.png,Item/Item.wz/Etc/0400.img/04000352/info/iconRaw.png
Etc,0400,4000353,Gelatin,A firm and transparent blob of gelatin.,1,1,26,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000353/info,Item/Item.wz/Etc/0400.img/04000353/info/icon.png,Item/Item.wz/Etc/0400.img/04000353/info/iconRaw.png
Etc,0400,4000354,Beaker,A beaker that has been used in science experiments. ,1,1,120,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000354/info,Item/Item.wz/Etc/0400.img/04000354/info/icon.png,Item/Item.wz/Etc/0400.img/04000354/info/iconRaw.png
Etc,0400,4000355,Homunculus's Sand,Sand that was a party of Homunculus's body.  There is a slight scent of chemicals.,1,1,135,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000355/info,Item/Item.wz/Etc/0400.img/04000355/info/icon.png,Item/Item.wz/Etc/0400.img/04000355/info/iconRaw.png
Etc,0400,4000356,Flask,A flask that has been used in science experiments.,1,1,34,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000356/info,Item/Item.wz/Etc/0400.img/04000356/info/icon.png,Item/Item.wz/Etc/0400.img/04000356/info/iconRaw.png
Etc,0400,4000357,Piece of Steel,A piece of steel that was a part of Iron Mutae.,1,1,40,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000357/info,Item/Item.wz/Etc/0400.img/04000357/info/icon.png,Item/Item.wz/Etc/0400.img/04000357/info/iconRaw.png
Etc,0400,4000358,Hardened Piece of Steel,A hardened piece of steel that was a part of the upgraded Iron Muten.,1,1,45,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000358/info,Item/Item.wz/Etc/0400.img/04000358/info/icon.png,Item/Item.wz/Etc/0400.img/04000358/info/iconRaw.png
Etc,0400,4000359,Piece of Mithril,A piece of Mithril that was a part of Mithril Mutae.,1,1,49,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000359/info,Item/Item.wz/Etc/0400.img/04000359/info/icon.png,Item/Item.wz/Etc/0400.img/04000359/info/iconRaw.png
Etc,0400,4000360,Hardened Piece of Mithril,A hardened piece of Mithril that was a part of the upgraded Mithril Mutae.,1,1,50,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000360/info,Item/Item.wz/Etc/0400.img/04000360/info/icon.png,Item/Item.wz/Etc/0400.img/04000360/info/iconRaw.png
Etc,0400,4000361,May Mist,An ingredient that was used to capture Homunculus.,1,1,120,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000361/info,Item/Item.wz/Etc/0400.img/04000361/info/icon.png,Item/Item.wz/Etc/0400.img/04000361/info/iconRaw.png
Etc,0400,4000362,Broken Mechanical Heart,"A mechanical heart.  Although it is currently broken, if fixed, it might be useful.",1,1,130,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000362/info,Item/Item.wz/Etc/0400.img/04000362/info/icon.png,Item/Item.wz/Etc/0400.img/04000362/info/iconRaw.png
Etc,0400,4000363,Entry Pass,A pass that is needed to enter the research center.,1,1,125,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000363/info,Item/Item.wz/Etc/0400.img/04000363/info/icon.png,Item/Item.wz/Etc/0400.img/04000363/info/iconRaw.png
Etc,0400,4000364,Wires,Coil of electric wires that was a part of Lloyd's body.,1,1,60,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000364/info,Item/Item.wz/Etc/0400.img/04000364/info/icon.png,Item/Item.wz/Etc/0400.img/04000364/info/iconRaw.png
Etc,0400,4000365,Plug,An outlet that powers Neo Huroid.,1,1,70,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000365/info,Item/Item.wz/Etc/0400.img/04000365/info/icon.png,Item/Item.wz/Etc/0400.img/04000365/info/iconRaw.png
Etc,0400,4000366,Waste Paper,A piece of trash Paper lying here and there in CBD.,1,1,18,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000366/info,Item/Item.wz/Etc/0400.img/04000366/info/icon.png,Item/Item.wz/Etc/0400.img/04000366/info/iconRaw.png
Etc,0400,4000367,Recycle Water Bottle,An empty unwanted bottle dropped by Biner.,1,1,15,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000367/info,Item/Item.wz/Etc/0400.img/04000367/info/icon.png,Item/Item.wz/Etc/0400.img/04000367/info/iconRaw.png
Etc,0400,4000368,Broken Wing,A fallen broken wing from batoo.,1,1,20,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000368/info,Item/Item.wz/Etc/0400.img/04000368/info/icon.png,Item/Item.wz/Etc/0400.img/04000368/info/iconRaw.png
Etc,0400,4000369,Stop Sign,A piece of metal written with a stop word. Dropped by Stopnow.,1,1,30,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000369/info,Item/Item.wz/Etc/0400.img/04000369/info/icon.png,Item/Item.wz/Etc/0400.img/04000369/info/iconRaw.png
Etc,0400,4000370,Metal Pole,An piece of extracted metal.  It can be found from Stopnow and Nospeed.,1,1,60,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000370/info,Item/Item.wz/Etc/0400.img/04000370/info/icon.png,Item/Item.wz/Etc/0400.img/04000370/info/iconRaw.png
Etc,0400,4000371,Speed Limit Sign,A piece of metal indicating speed limitation warning.,1,1,45,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000371/info,Item/Item.wz/Etc/0400.img/04000371/info/icon.png,Item/Item.wz/Etc/0400.img/04000371/info/iconRaw.png
Etc,0400,4000372,Fire Extinguisher,Red Fire extinguisher that Freezer stole from CBD buildings.,1,1,42,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000372/info,Item/Item.wz/Etc/0400.img/04000372/info/icon.png,Item/Item.wz/Etc/0400.img/04000372/info/iconRaw.png
Etc,0400,4000373,Ink,Octobunny's Ink.  So dark but not toxic.,1,1,75,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000373/info,Item/Item.wz/Etc/0400.img/04000373/info/icon.png,Item/Item.wz/Etc/0400.img/04000373/info/iconRaw.png
Etc,0400,4000374,Headlight,An old rusty light projector dropped by Trucker.,1,1,80,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000374/info,Item/Item.wz/Etc/0400.img/04000374/info/icon.png,Item/Item.wz/Etc/0400.img/04000374/info/iconRaw.png
Etc,0400,4000375,Tires,Mini set of tires.  It doesn't seem like it is usuable.,1,1,65,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000375/info,Item/Item.wz/Etc/0400.img/04000375/info/icon.png,Item/Item.wz/Etc/0400.img/04000375/info/iconRaw.png
Etc,0400,4000376,Batteries,Car batteries that dropped from Trucker.   It seems like it has ran out of power.,1,1,115,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000376/info,Item/Item.wz/Etc/0400.img/04000376/info/icon.png,Item/Item.wz/Etc/0400.img/04000376/info/iconRaw.png
